type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40268236,0,110,0,0,40.4673,384,[110 96 6 0 0 0 0 0 0 0 0 0 -9 -1 -6 -6 -9 -2 -12 -4 -5 -2 -8 -8 -10 -10 -8 -9 -8 -1 -8 -5 -6 -5 -10 -3 -8 -8 -7 -4 -7 -7 -7 -6 -9 0 -10 2 -7 -4 -9 1 -8 -4 -8 -1 -8 -3 -10 -1 -11 -6 -10 -1 0 0 -9 3 -11 0 -7 2 -12 4 -9 1 -12 -1 -8 3 -11 5 -6 1 -9 0 -8 2 -10 7 -5 8 -12 7 -11 2 -4 7 -9 11 -4 7 -9 4 -6 9 -7 7 -8 6 -4 9 -5 8 -3 8 -7 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-91,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40280419,0,110,0,0,40.4794,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 4 -8 4 -7 7 -5 8 -5 12 -12 7 -13 6 -6 4 -9 7 -6 7 -10 7 -11 4 -7 6 -12 6 -8 7 -9 -2 -5 10 -7 1 -7 1 -11 8 -7 9 -7 4 -11 5 -8 -1 -9 3 -8 6 0 0 -11 4 -10 8 -10 9 -9 8 -8 6 -8 6 -4 3 -8 5 -13 7 -4 2 -5 4 -9 -1 -6 5 -2 3 -3 9 -2 7 -10 8 -10 6 -4 8 -4 8 -7 7 -6 8 -5 5 -10 10 -8 4 -5 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40290403,0,110,0,0,40.4894,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 0 10 -4 10 1 11 -7 10 -1 3 -2 16 0 12 1 8 -3 6 -4 7 -5 11 -1 13 2 10 -6 6 -4 12 -2 12 1 7 -2 6 1 11 0 10 1 11 3 6 7 6 -4 5 -7 9 -8 0 0 1 -6 10 -2 10 -3 8 -2 10 -5 8 -3 4 -3 5 -6 8 -6 4 -2 6 -3 6 -6 5 -6 6 -9 1 -4 7 -7 5 -10 8 -9 10 -6 3 -6 7 -9 8 -10 0 -10 0 -9 4 -10 3 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-91,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40300823,0,110,0,0,40.4999,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -9 3 -9 5 -12 1 -11 4 -6 5 -12 -1 -7 6 -9 6 -6 2 -9 6 -10 4 -10 2 -9 5 -7 7 -7 10 -10 3 -11 1 -3 3 -10 4 -9 -2 -8 0 -11 5 -7 7 -6 5 -12 5 -5 0 0 3 -7 8 -10 3 -9 1 -8 2 -4 6 -9 0 -8 2 -6 3 -11 4 -9 3 -14 5 -8 -2 -13 3 -12 5 -8 -1 -4 3 -10 0 -6 1 -11 4 -10 1 -8 3 -9 3 -13 3 -12 3 -9 -2 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-91,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40312002,0,110,0,0,40.511,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 -10 -13 -6 -11 -3 -8 -9 -8 -7 -3 -10 -7 -10 0 -3 -7 -2 -9 -11 -11 -12 -9 -6 -3 -9 -2 -7 -8 -8 -9 -3 -6 -7 -10 -9 -6 -7 -9 -9 -3 -7 -1 -4 -6 -8 -4 -5 -8 -3 -10 -5 0 0 -7 -6 -8 -5 -6 -5 -4 -1 -7 -4 -5 -3 -5 -7 -8 -6 -5 -4 -6 -5 -7 -1 -7 -6 -9 -3 -5 0 -7 -3 -10 1 -6 -4 -8 -6 -10 -4 -2 -2 -16 -2 -7 -4 -13 -4 -10 -3 -7 -3 -6 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40327122,0,110,0,0,40.5263,128,[110 96 6 0 0 0 0 0 0 0 0 0 -11 9 -9 6 -9 6 -14 4 -13 4 -12 7 -8 6 -6 3 -15 6 -11 5 -14 5 -14 5 -10 4 -11 3 -11 1 -15 1 -10 5 -13 4 -10 3 -12 0 -9 1 -11 3 -12 3 -13 9 -14 5 -10 -1 0 0 -13 4 -12 3 -13 5 -8 8 -12 4 -11 4 -8 6 -9 9 -8 1 -14 9 -14 9 -11 6 -10 7 -13 7 -14 7 -14 5 -15 9 -15 6 -14 7 -12 8 -13 2 -11 -1 -10 4 -10 4 -12 4 -12 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40348686,0,110,0,0,40.5479,128,[110 96 6 0 0 0 0 0 0 0 0 0 -13 3 -8 8 -13 9 -13 4 -14 1 -13 4 -10 3 -14 0 -11 6 -7 3 -11 0 -12 3 -13 0 -14 4 -11 -1 -17 1 -10 3 -15 -3 -9 2 -10 2 -12 1 -9 -2 -9 -2 -10 -1 -9 1 -8 0 0 0 -13 -1 -10 3 -13 1 -10 -1 -11 2 -14 1 -12 1 -17 2 -11 0 -16 1 -7 4 -13 1 -13 -1 -16 1 -17 -3 -8 2 -16 4 -11 -3 -15 0 -11 4 -14 1 -11 -5 -21 -2 -12 -4 -8 2 -14 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40383685,0,110,0,0,40.5829,128,[110 96 6 0 0 0 0 0 0 0 0 0 -9 -9 -14 -5 -8 -7 -8 -10 -5 -6 -4 -9 -12 -7 -12 -13 -6 -10 -8 -12 -13 -13 -11 -12 -3 -15 -6 -12 -8 -8 -8 -12 -7 -2 -6 -7 -5 -12 -5 -10 -8 -7 -6 -11 -9 -9 -4 -6 -6 -11 -8 -10 0 0 -9 -10 -9 -9 -9 -15 -9 -5 -8 -3 -11 -11 -8 -7 -11 -12 -12 -3 -10 -9 -7 -8 -12 -10 -11 -7 -14 -10 -11 -9 -12 -11 -8 -8 -9 -5 -6 -13 -11 -4 -10 -9 -14 -3 -12 -4 -12 -8 -13 -9 -10 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40394612,0,110,0,0,40.5937,128,[110 96 6 0 0 0 0 0 0 0 0 0 -5 -13 0 -10 -3 -10 -3 -9 -3 -15 -1 -11 -2 -6 -1 -11 4 -12 1 -7 3 -11 6 -15 4 -10 0 -11 -6 -9 1 -7 -3 -13 -1 -12 5 -10 2 -10 3 -11 1 -10 1 -13 2 -9 2 -8 -1 -10 0 0 -2 -6 0 -9 0 -10 -2 -17 -1 -10 0 -12 -3 -9 -2 -8 -3 -7 1 -12 -1 -11 4 -8 -3 -10 -1 -10 -2 -10 -1 -11 -4 -10 -3 -12 -2 -13 -4 -13 -7 -5 4 -12 -2 -6 0 -13 -4 -13 -5 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-87,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40402898,0,110,0,0,40.6021,128,[110 96 6 0 0 0 0 0 0 0 0 0 -4 13 -6 13 0 9 -9 11 -6 12 -6 8 -2 6 -5 10 -8 12 -9 6 -10 6 -16 7 -9 11 0 10 -5 8 -15 5 -5 10 -11 -1 -11 8 -7 8 -9 1 -13 6 -10 3 -16 5 -12 5 -10 7 0 0 -11 1 -14 7 -13 -1 -11 0 -8 1 -11 2 -9 -1 -9 -2 -11 0 -17 0 -18 3 -13 6 -10 1 -12 2 -12 -6 -10 1 -10 -2 -14 2 -14 -1 -9 -7 -14 -1 -11 -7 -6 -2 -10 -3 -16 -6 -12 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-87,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40410023,0,110,0,0,40.6112,128,[110 96 6 0 0 0 0 0 0 0 0 0 6 6 6 10 4 8 3 16 2 10 5 14 -1 11 5 10 2 11 5 14 2 9 5 8 0 12 3 13 -1 15 -2 12 -4 10 -5 12 2 13 5 9 2 7 1 12 -6 13 -1 12 3 11 3 10 0 0 -1 7 -4 11 -3 12 -1 12 0 10 2 9 -2 11 3 15 1 9 -2 13 4 8 2 10 -4 11 4 9 -5 13 -1 18 3 13 0 13 -1 16 -2 8 1 17 1 12 -1 9 3 11 -2 14 -2 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-91,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40410404,0,110,0,0,40.6185,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 8 4 12 9 10 4 7 2 2 -5 7 0 14 -1 5 -5 4 -1 4 0 6 -2 3 -2 10 -3 10 -5 6 -3 6 -4 11 -7 3 0 4 -5 14 -6 7 -4 10 -8 7 -5 6 -4 3 -4 10 0 0 -2 7 -6 4 1 6 -2 5 0 4 -3 6 -7 6 -2 6 -3 7 1 4 -6 10 -4 10 -3 9 -5 3 -5 2 -2 9 -4 9 -9 4 -6 8 3 1 -1 3 -6 3 3 5 -7 2 -5 7 -4 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-92,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40431292,0,110,0,0,40.6303,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 0 7 -4 9 -4 8 -4 6 0 10 -6 5 3 9 -5 6 1 4 4 5 -2 7 0 10 -3 7 3 5 3 8 1 6 2 4 1 5 4 9 4 6 3 4 -1 5 2 8 -3 8 3 5 -1 0 0 5 6 6 2 10 8 7 2 5 6 6 2 6 7 8 6 5 5 5 8 8 1 6 5 8 7 8 2 6 8 3 3 6 7 7 6 11 6 9 4 7 6 4 7 7 5 8 4 4 5 3 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40443294,0,110,0,0,40.6425,128,[110 96 6 0 0 0 0 0 0 0 0 0 19 10 6 6 8 5 12 13 11 11 10 11 13 11 4 13 12 8 9 10 12 12 11 7 10 10 4 12 6 11 6 13 4 12 2 10 1 10 1 14 2 14 6 11 1 11 2 11 3 13 6 12 0 0 2 11 4 9 3 11 2 7 3 16 1 7 -2 14 -4 11 6 13 1 11 2 17 3 9 1 17 2 11 -5 9 2 13 1 9 -2 10 -1 14 -1 12 -3 10 -2 16 -3 11 -2 15 -1 14 4 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-87,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40459289,0,110,0,0,40.6585,128,[110 96 6 0 0 0 0 0 0 0 0 0 -6 18 -6 10 -5 16 -8 8 -2 18 -6 16 -11 13 -4 9 -3 9 -4 8 -5 9 -7 12 -2 9 -6 10 -13 12 -14 9 -12 12 -3 8 -8 13 -14 6 -8 7 -11 10 -10 5 -6 12 -8 9 -5 13 0 0 -7 11 -9 13 -7 10 -4 9 -5 6 -7 6 -7 10 -6 8 -10 13 -10 8 -12 14 -3 8 -3 12 -7 6 -6 12 -7 9 -3 12 -5 8 -10 6 -6 14 -7 12 -8 12 -9 15 -1 16 -2 14 -4 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-87,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40467253,0,110,0,0,40.667,128,[110 96 6 0 0 0 0 0 0 0 0 0 -11 -1 -10 -1 -13 4 -20 2 -16 -4 -17 -4 -13 -1 -8 -5 -17 -1 -13 -1 -13 -7 -16 1 -17 -7 -13 -7 -12 -5 -13 1 -17 -3 -12 -6 -17 0 -11 -6 -15 -6 -16 -1 -12 0 -12 -5 -16 1 -11 0 0 0 -14 -3 -10 0 -14 -2 -12 0 -14 1 -11 1 -11 3 -11 0 -11 -3 -12 3 -11 1 -12 1 -9 0 -14 1 -14 4 -11 0 -15 1 -18 0 -14 0 -13 6 -13 -1 -11 -2 -16 5 -15 1 -16 -1 -16 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40480506,0,110,0,0,40.6795,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 5 -3 11 -7 9 -9 14 -9 7 -13 4 -6 7 -5 2 -7 2 -5 4 -8 7 -8 5 -9 6 -11 0 -6 0 -9 5 -4 4 -5 1 -6 4 -7 1 -11 3 -6 5 -9 7 -9 7 -8 4 -7 3 0 0 -8 1 -3 -2 -9 2 -7 5 -5 5 -4 3 -8 4 -8 4 -9 7 -4 8 -4 8 -3 2 -6 1 -8 3 -6 3 -8 2 -9 1 -3 7 -5 9 -4 2 -6 5 -8 6 -2 1 -6 5 -5 5 -1 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-87,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40492348,0,110,0,0,40.6914,128,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -14 -2 -12 -3 -13 0 -13 0 -14 -2 -18 4 -17 -2 -15 -1 -19 1 -18 2 -13 3 -14 4 -12 2 -16 4 -13 0 -13 -1 -15 -2 -13 6 -11 1 -16 1 -15 -1 -10 5 -15 2 -11 2 -14 2 -19 0 0 -1 -12 1 -16 0 -16 2 -12 3 -13 1 -16 4 -14 1 -14 2 -14 -1 -14 -3 -12 -1 -16 -1 -16 -1 -13 -1 -16 -4 -14 2 -14 -3 -12 2 -18 1 -13 1 -16 0 -11 2 -16 -2 -14 2 -16 -3 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-91,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40503085,0,110,0,0,40.7021,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 6 -4 7 -2 8 -4 9 -3 8 -7 10 -7 12 -5 12 -9 7 -6 10 -1 5 -6 7 -6 10 -8 6 -8 5 -7 10 -9 7 -8 8 -5 7 -5 9 -13 4 -6 8 -3 7 -6 4 -10 8 -12 10 0 0 -6 4 -6 6 -5 4 -11 10 -8 5 -2 8 -4 5 -6 8 -7 5 -4 3 -9 9 -2 7 -9 7 -9 5 -10 9 -8 5 -2 10 -10 2 -8 7 -5 11 -8 6 -3 8 -4 6 -3 6 -8 3 -4 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-87,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40516942,0,110,0,0,40.7161,128,[110 96 6 0 0 0 0 0 0 0 0 0 -10 -16 -7 -12 -2 -13 -11 -19 -8 -11 -8 -10 -2 -16 -2 -11 -8 -21 0 -19 -4 -18 -2 -16 -3 -18 -6 -18 -1 -11 1 -17 -5 -18 -3 -13 0 -17 -1 -10 3 -18 -2 -12 4 -15 5 -17 -2 -16 1 -11 0 0 0 -15 -1 -13 0 -15 -3 -14 0 -13 -3 -13 1 -13 -4 -13 2 -11 0 -18 1 -19 -2 -11 0 -13 -5 -16 1 -18 0 -14 -1 -15 -2 -20 6 -16 -1 -13 2 -17 1 -14 1 -21 -1 -19 -4 -13 -2 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40530776,0,110,0,0,40.7298,384,[110 96 6 0 0 0 0 0 0 0 0 0 12 1 9 9 7 5 7 -3 6 7 5 7 10 6 10 3 5 3 4 4 12 7 8 8 4 4 7 6 9 4 5 8 9 9 8 7 5 6 4 6 9 9 9 8 7 8 8 4 6 4 10 4 0 0 5 7 5 4 13 8 6 6 7 6 7 11 8 4 5 0 10 0 8 2 11 6 7 3 16 8 12 5 9 6 11 -2 11 0 7 -1 9 3 5 2 5 -1 9 -1 11 -5 8 -1 10 0 9 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40544493,0,110,0,0,40.7437,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 -5 9 -7 11 -5 8 0 10 1 9 -1 7 5 11 0 11 0 8 -1 14 2 6 -2 7 3 5 5 6 3 7 -3 5 5 7 5 10 6 9 6 11 1 9 1 12 7 11 2 13 4 8 4 0 0 6 3 9 1 8 5 6 0 5 5 4 2 11 3 7 4 8 1 13 3 7 1 6 4 7 2 12 8 9 -1 9 1 11 3 10 -1 1 5 7 3 5 8 11 7 12 7 12 4 7 1 12 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40551071,0,110,0,0,40.7514,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 12 -2 9 -2 9 -2 6 -8 8 -1 9 -2 3 -8 8 -5 8 -3 10 -10 5 0 6 -3 7 -8 6 -9 7 -4 8 -5 6 -11 11 -10 8 -7 11 -7 8 -8 7 -9 6 -5 4 -7 6 -4 7 0 0 -6 7 -4 7 -3 6 -2 5 -3 12 -5 7 -8 11 -3 4 -3 8 -5 11 -6 8 -8 9 -1 7 0 9 -9 8 1 5 -2 8 1 8 -2 9 -2 10 -1 9 0 12 2 11 6 11 -4 5 -2 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40561810,0,110,0,0,40.7608,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 8 -3 6 1 7 0 4 -8 5 -4 7 -6 1 -11 4 -10 3 -8 1 -4 2 -6 -2 -10 0 -15 -3 -11 2 -8 6 -7 -1 -9 6 -5 2 -12 2 -13 2 -3 -6 -9 3 -14 0 -9 7 -13 -2 0 0 -10 1 -7 -1 -13 0 -11 1 -11 -5 -10 3 -10 1 -9 -4 -14 -1 -10 -2 -13 1 -6 -2 -13 1 -10 1 -10 -2 -12 1 -9 -2 -9 -2 -5 3 -12 2 -12 -3 -6 -3 -11 -1 -7 -2 -12 -4 -12 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40574766,0,110,0,0,40.7741,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 -12 -2 -8 0 -10 -3 -8 1 -10 -1 -13 -2 -14 0 -12 1 -8 1 -6 -1 -10 3 -16 -1 -7 2 -6 3 -8 2 -8 3 -9 1 -10 -2 -10 2 -15 2 -9 3 -7 4 -5 2 -12 0 -11 2 -10 0 0 5 -9 1 -5 0 -12 3 -9 3 -6 8 -10 5 -9 3 -10 5 -7 5 -7 3 -11 3 -8 5 -11 1 -9 6 -9 2 -11 7 -10 4 -9 4 -10 4 -10 5 -8 -1 -13 5 -9 3 -13 3 -5 6 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40587853,0,110,0,0,40.7871,128,[110 96 6 0 0 0 0 0 0 0 0 0 -7 -11 -9 -10 -9 -11 -1 -15 -10 -14 -8 -16 -3 -16 -14 -14 -2 -13 -6 -9 -7 -12 -11 -20 -4 -15 -4 -13 -8 -14 -9 -15 -7 -9 -2 -11 -5 -12 -2 -5 -5 -15 -9 -15 -3 -5 -4 -7 -7 -7 -12 -9 0 0 -8 -11 -9 -12 -9 -12 -6 -9 -8 -14 -8 -10 -10 -10 -7 -11 -9 -10 -10 -9 -13 -11 -11 -12 -8 -12 -12 -4 -10 -10 -8 -11 -11 -14 -2 -8 -9 -10 -2 -8 -14 -9 -9 -7 -10 -9 -14 -12 -8 -7 -10 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,40595231,0,110,0,0,40.796,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 6 -8 1 -13 3 -16 4 -11 1 -11 -2 -8 1 -10 -2 -5 -1 -10 -2 -4 1 -6 -1 -6 -1 -9 1 -8 1 -6 -3 -5 -4 -8 -3 -7 0 -14 -9 -7 -1 -14 -1 -8 5 -8 -4 -5 -6 -4 -3 0 0 -7 -5 -9 -7 -11 -5 -7 -6 -7 -5 -11 -3 -5 -3 -5 -7 -5 -8 -9 -3 -8 -6 -8 -4 -6 -4 -14 -12 -8 -4 -7 -6 -14 -1 -7 -9 -10 -3 -4 -2 -4 -8 -6 -11 -14 -6 -10 -11 -8 -5 -6 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-87,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40611832,0,110,0,0,40.8109,128,[110 96 6 0 0 0 0 0 0 0 0 0 2 9 6 10 6 5 4 11 9 7 8 8 3 14 6 8 6 12 4 11 2 16 5 12 5 9 6 14 4 9 7 12 1 11 4 10 -1 4 0 11 3 8 3 11 -1 9 4 8 2 15 -1 11 0 0 -3 10 0 13 6 14 2 9 2 7 1 13 5 9 1 11 2 11 4 9 -8 10 3 13 -4 10 -1 9 2 8 3 7 0 18 4 8 0 11 -4 14 -5 9 -4 12 -5 9 0 9 0 9 -1 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40630387,0,110,0,0,40.8296,128,[110 96 6 0 0 0 0 0 0 0 0 0 0 -8 8 -6 4 -7 9 -8 4 -12 8 -7 5 -8 5 -12 1 -12 3 -9 -1 -8 3 -16 5 -11 1 -8 3 -6 2 -12 3 -12 3 -14 -2 -8 -2 -11 -1 -12 4 -6 -2 -9 -2 -4 -4 -10 2 -7 0 0 -3 -13 -5 -6 -2 -9 -3 -10 -2 -8 -8 -4 -5 -7 -2 -6 -7 -6 -8 -8 -7 -6 -7 -5 -5 -5 -8 -6 -7 -4 -8 -3 -10 -4 -7 -1 -8 -6 -9 3 -11 -6 -7 -2 -6 0 -3 0 -4 5 -9 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40655196,0,110,0,0,40.8547,128,[110 96 6 0 0 0 0 0 0 0 0 0 -9 4 -11 3 -6 4 -9 3 -8 -1 -8 0 -6 0 -12 3 -6 3 -12 2 -9 2 -8 4 -9 4 -10 6 -12 5 -4 6 -3 8 -8 -1 -10 3 -10 2 -10 2 -8 1 -10 -3 -8 4 -8 2 -5 1 0 0 -6 4 -2 10 -7 4 -2 6 -5 3 -5 4 -8 8 -14 5 -5 5 -5 1 -6 7 -6 7 -6 7 -5 8 -4 4 -4 4 -4 7 -4 11 -6 6 -4 8 -4 8 1 7 -2 8 -4 14 -5 6 -5 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40662901,0,110,0,0,40.8627,128,[110 96 6 0 0 0 0 0 0 0 0 0 -6 2 -12 -5 -7 3 -13 4 -12 4 -14 2 -11 -2 -12 -4 -10 -3 -11 -3 -12 -1 -11 1 -12 -4 -6 1 -10 2 -11 -2 -12 -6 -11 -5 -9 -7 -11 -4 -5 -2 -10 -1 -7 -4 -8 -3 -13 1 -8 0 0 0 -8 -5 -8 -2 -10 0 -7 -1 0 -8 -7 -2 -8 -4 -11 -6 -7 3 -8 -6 -14 -2 -10 -5 -12 -3 -12 0 -7 3 -14 3 -11 -1 -13 -5 -12 -2 -5 3 -7 -5 -9 -2 -11 1 -9 0 -11 4 -13 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40679464,0,110,0,0,40.8787,128,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -12 0 -10 1 -10 2 -9 3 -10 -1 -10 3 -3 5 -5 5 -9 7 -9 3 -11 6 -12 6 -11 5 -12 7 -1 6 -8 9 -7 7 -8 3 -9 8 -11 8 -8 6 -9 6 -7 10 -2 5 -7 7 -7 0 0 6 -4 14 -5 7 -1 8 -2 14 -8 11 -12 3 -6 9 -6 5 -5 2 -7 8 -4 7 -6 5 -5 9 -1 11 -8 10 -7 9 -6 8 -3 11 -4 9 0 10 0 6 -6 14 1 10 -6 5 -3 9 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40704640,0,110,0,0,40.9041,128,[110 96 6 0 0 0 0 0 0 0 0 0 4 7 15 6 12 8 13 14 9 10 10 7 6 10 1 11 7 10 4 11 12 13 9 5 3 10 3 11 3 8 4 8 4 8 -2 11 6 9 7 11 7 11 6 9 5 6 7 11 6 8 9 7 0 0 9 8 9 4 11 8 7 7 7 4 10 6 7 4 6 8 1 -2 7 3 10 5 5 7 7 4 15 5 4 6 5 0 11 5 11 1 7 3 4 1 2 0 10 4 6 6 10 -1 14 -2 3 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40721698,0,110,0,0,40.9209,128,[110 96 6 0 0 0 0 0 0 0 0 0 -1 13 1 9 4 7 5 7 0 12 5 12 0 10 4 11 -1 5 1 14 2 12 2 4 1 11 0 10 2 12 3 14 3 6 -4 13 -1 9 0 13 2 9 -4 11 1 7 -3 16 1 7 2 13 0 0 1 8 4 4 0 11 -3 9 -2 8 5 8 0 8 -2 11 0 10 1 11 -2 12 3 7 2 10 3 5 0 13 4 11 0 8 2 9 2 7 2 10 6 9 4 12 -4 10 -3 7 2 9 -1 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-91,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40733583,0,110,0,0,40.9327,128,[110 96 6 0 0 0 0 0 0 0 0 0 7 0 5 5 11 4 10 10 6 5 2 3 5 2 11 4 9 1 7 2 10 4 4 0 7 5 6 8 4 4 13 4 3 -1 6 3 2 5 9 -1 3 5 6 0 5 1 8 0 6 1 5 1 0 0 1 -4 1 -5 7 2 6 2 5 -1 13 -1 12 4 4 -4 3 1 11 0 3 -4 9 0 9 -4 4 -3 4 -4 8 -1 4 2 4 -2 4 4 8 -2 8 -5 10 -3 12 -3 8 -2 4 1 8 -7 0 0 0 0 0 0 0 0 0 0 ]
